url,type
holersoft.net/channellist.htm,benign
http://www.mo-priv.ru/index.html,defacement
marketwire.com/press-release/orex-to-pursue-exploration-work-on-goldboro-gold-project-tsx-venture-ox-1567214.htm,benign
youmix.co.uk/track/725442,benign
xbox360achievements.org/news/news-6984-Splinter-Cell-6-in-Development-at-Ubisoft-Toronto-Says-Jade-Raymond.html,benign
http://www.creuzadema.net/l-agenda-a-cura-di-giusi-rossi/details/9621-brassens-ou-la-liberte,defacement
matsuyaney.tumblr.com/post/12314226555,benign
http://www.futurdecastello.es/index.php?option=com_banners&task=click&bid=25,defacement
lyricsbay.com/la_vie_est_si_fragile_lyrics-dubmatique.html,benign
kkbyrd.000webhostapp.com,phishing
http://945wg.com/configJs.asp?webName=list&v=20120220,defacement
http://www.pedalecesenateciclineri.org/index.php?option=com_content&view=article&id=117:pagellone-gf-garda-paola-pezzo-17042011&catid=20:appuntamenti-per-cicloturisti-ed-amatori-mtb&Itemid=31,defacement
rvproperty.com/campgrounds_pennsylvania.htm,benign
http://irecommend.ru/content/naggetsy-zolotoi-petushok-iz-myasa-tsyplenka-traditsionnye,benign
inf-team-live.epizy.com,phishing
youtube.com/watch?v=BqgX_a_JdSg,benign
oursportscentral.com/sports/?t_id=2321,benign
http://bjpgqsc.com/gwzh/class/?0.html&page=4&showtj=&showhot=&key=,malware
fanxchange.com/montreal-canadiens-tickets/,benign
ratemds.com/doctor-ratings/56596/Dr-Sylvain-Proulx-Dolbeau-Mistassini-QC.html,benign
theyworkforyou.com/lords/?id=2002-04-03a.385.0,benign
http://www.dokbuaklangnam.com/index.php?option=com_content&view=article&id=77&Itemid=65,defacement
uscho.com/2006/11/09/200607-ecac-northeast-diii-preview/,benign
catholictoledo.blogspot.com/2011/11/adolphus-druiding-architect.html,benign
imdb.com/name/nm0718646/bio,benign
cacufinancialmakeover.com/the_hollands_blog,benign
amazon.com/s?ie=UTF8&keywords=Souls%20Of%20Mischief&rh=n%3A5174%2Ck%3ASouls%20Of%20Mischief&page=1,benign
youtube.com/watch?v=6g5EAsMzMmo,benign
ezinemark.com/a/alexandre-despatie/,benign
redembers.com/red_embers_bio.htm,benign
redflagsports.rivals.com/default.asp?type=1,benign
antietam.aotw.org/officers.php?officer_id=23&from=results,benign
rotoworld.com/player/nhl/2724/player?r=1,benign
artdaily.com/index.asp?int_sec=2&int_new=25497,benign
http://nypost.com/2015/05/12/masahiro-tanaka-feels-good-after-30-pitch-bullpen-session/,benign
http://web.de/magazine/reise/blog/madlen-brueckner/galapagos-traumschiff-einzigartige-tierwelt-30067534,benign
gamingjobsonline.com/,benign
linkedin.com/pub/dir/david/blitz,benign
checkout-account-facebok.com,phishing
getacd.es/busca_escuchar_canciones_1/krunk+cumbias,benign
postercartel.com/en/artist/gagnon-clarence-alphonse.aspx,benign
zoominfo.com/people/McGill_Amy_391114420.aspx,benign
idphotography.com.au/,benign
veromi.com/Matt-Huffman.aspx,benign
canada.com/montrealgazette/section.html?section=Business+Observer,benign
home.comcast.net/~mtnrex/highpoints/index.html,benign
dharmaceutix.hu,phishing
http://mic.com/articles/98108/this-lovely-family-ran-into-an-unexpected-visitor-at-stonehenge,benign
youtube.com/watch?v=iuFjWWIT5yQ,benign
coldrencrates.com/ServiceInformation.php?FuneralHomeID=coldrencrates&ID=3205,benign
tv.com/shows/blue-mountain-state/,benign
mainjustice.com/tag/edmond-e-chang/,benign
elyricsworld.com/jon_lajoie_lyrics.html,benign
http://moustoir-ac.fr/feed/rss.html,defacement
gutenberg.org/files/31243/31243-h/31243-h.htm,benign
http://www.cigabin.com/2009100971/branche-organisaties.html,defacement
leschocolatiers.co.uk/,benign
http://peluqueriadeautor.com/index.php?option=com_virtuemart&page=shop.feed&category_id=41&Itemid=70,defacement
http://jmdongnan.com/daxibeimuban/template/jianfei/images/css.css,malware
http://chelurao.ru/index.php?option=com_content&view=article&id=16&Itemid=20&lang=ru,defacement
aualum.org/calendar/index.php,benign
http://9779.info/%E5%85%83%E6%97%A6%E6%B0%B4%E5%BD%A9%E7%94%BB%E4%BD%9C%E5%93%81/,malware
highschool.rivals.com/,benign
http://www.simsmooth.com/index.php?start=6,defacement
http://hpchess.org/photos-new/index.html?album=May2011IndianTrailYearEndAwards&kpap=2,defacement
lead411.com/Samuel_Mitchell_330747.html,benign
mylife.com/high-schools/on/scarborough/albert-campbell-col-institute/,benign
meravshlez.000webhostapp.com,phishing
fawltmag.com/apathy/,benign
http://www.merlvic.com.au/index.php?option=com_locator&view=location&layout=default&id=5768&Itemid=9,defacement
lakenewsonline.com/obituaries/x1131628463/Doloroes-Dee-Miller-78,benign
http://www.flordeazar.com/index.html,defacement
thesportingway.com/2008/06/lauren-fowlkes-qna.html,benign
http://www.makeaidshistory.com/index.php?option=com_content&view=article&id=30:konsert-og-gudstjeneste&catid=17:arkiv&Itemid=2,defacement
http://www.malsaker.nu/lankar/43-ata-och-bo/2-lasta-rum-och-frukost,defacement
familytreemaker.genealogy.com/users/s/n/o/William-D-Snow/ODT1-0001.html,benign
ecorazzi.com/2009/09/16/nhl-star-georges-laraque-goes-from-vegetarian-to-full-fledged-vegan/,benign
youtube.com/watch?v=629PzTWvzwI,benign
http://nymag.com/daily/sports/2012/11/nets-opened-barclays-with-a-win-and-a-mascot.html,benign
krugerpark-direct.com/marloth-park/ex-deo,benign
gleeigy.info,phishing
neo-zelandaise.net/sylvangrenier/,benign
canoekayakpoland.com/,benign
http://mygerman.info/index.php?option=com_phocagallery&view=detail&catid=6:24.05.2010&id=47:p5180053&tmpl=component&phocadownload=1&Itemid=93,defacement
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001014002&free3=item&disp_no=007001014002,benign
http://www.masseny.de/index.php?view=article&catid=13:edictum&id=19:edictum&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=26,defacement
http://koronazrt.hu/index.php/koronavilla/kepek-a-villarol.html,defacement
http://engine32truck16.com/component/content/article/37-around-the-house/83-congratulations.html?tmpl=component&print=1&page=,defacement
niskayuna.org/Public_Documents/NiskayunaNY_Clerk/directions,benign
en.wikipedia.org/wiki/USS_Algol_(AKA-54),benign
toronto.en.craigslist.ca/oak/tix/2699661859.html,benign
myspace.com/114336132,benign
subicbaydive.com/sites/usslanakai.html,benign
http://9779.info/%E5%90%B8%E7%AE%A1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
local.botw.org/Colorado/Fort_Collins/Chip_Beake__State_Farm_Insurance/1000043149.html,benign
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131009/176.html,malware
http://io9.com/the-checklist-of-what-had-to-go-wrong-for-apollo-13-to-1697567898/module/,benign
http://www.dental-center-bretten.de/leistungen/kinderzahnheilkunde.html,defacement
youtube.com/watch?v=KHUukwFiQ9s,benign
http://dichvudaugia.com/home/thongbaobdg/cgi-bin/www.bankline.itau.com.br/,phishing
netglimse.com/celebs/pages/kay_e._kuter/index.shtml,benign
http://ambcf.net/v3/images/masterpro/saldo.html,phishing
http://www.prosenior.ch/index.php?option=com_content&view=category&layout=blog&id=35&Itemid=10,defacement
oaklandairtickets.com/,benign
http://www.khack.be/index.php?option=com_content&view=article&id=17:jaarprogramma-2005&catid=11:historiek&Itemid=10,defacement
http://www.saludyestetica.cl/g/index.php?view=article&id=71:lipo-stop-prebiotico&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=87,defacement
eluta.ca/work-at-societe-des-alcools-du-quebec,benign
lawyers.com/Pennsylvania/Easton/Richard-Wenner-41792606-a.html,benign
http://www.wijstaanvoordewijk.nl/media/fotos.html?view=album&album=5687783330751319073&page=1,defacement
fogcityjournal.com/wordpress/3126/alameda-county-sheriffs-deputy-suspected-in-lobbing-tear-gas-at-protesters-rendering-aid-to-scott-olsen/,benign
anglerscenter.com/gamefishing-accessories/line-leader/jerry-brown-decade-hollow-core-spectra/,benign
czech.meetup.com/members/us/ny/brooklyn/,benign
youtube.com/watch?v=bopTzYf3DV0,benign
canada.com/montrealgazette/columnists/rochelle_lash.html,benign
linkedin.com/pub/mark-pender/29/609/827,benign
http://www.decaturanimaler.com/about/map.html,defacement
nba.com/historical/playerfile/index.html?player=gus_gerard,benign
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10426,benign
devblaze.work,phishing
http://maybank2u.com.my/mbb_info/m2u/public/etiqaContent01.do?channelId=&cntTypeId=3&cntKey=ePRO01.22&programId=New%20Promotion&chCatId=/mbb/Personal/eINS-Insurance/eINS01-GetStarted,benign
http://www.saborlatinosp.it/it/fotogallery/11-salsaweek-castellaneta-2008/detail/46-lezione-movimento-maschilejpg.html?tmpl=component,defacement
blogs.wsj.com/dailyfix/2011/05/26/the-neverending-philadelphia-story/,benign
technology.cgap.org/2010/07/12/chinas-answer-to-kivaorg-interview-with-wokai-founder-casey-wilson/,benign
imdb.com/title/tt0075788/,benign
http://www.kindergarten-mainbernheim.de/index.php?option=com_content&view=article&id=143:einweihungsfest-unseres-neuen-kindergartens&catid=35:blog&Itemid=59,defacement
sundaysalon.org/,benign
crownpt.org/,benign
sing365.com/music/lyric.nsf/Antischism-lyrics/6249454F17FED24048256DDE002DA77C,benign
collegebasketball.rivals.com/content.asp?CID=882866,benign
ogilviefamilytree.com/p6.htm,benign
http://www.hhp.fi/index.php?option=com_rsgallery2&gid=52,defacement
http://raszputyincat.com/index.php?option=com_content&view=article&id=16:buszkesegeink&catid=3:nstenyek&Itemid=19,defacement
annualreport2010.ac.omers.com/index.php/about-omers/team/investment-management/jacques-demers,benign
lyricsbay.com/freddy_the_freshman_lyrics-gene_kardos_and_his_orchestra.html,benign
kainagata.com/2011/09/12/warnings-from-quebec/,benign
mtbike.mountainzone.com/bikeshops/list-bikeshops.asp?dest=Salisbury+CT,benign
kuzbass.ru/moshkow/lat/POEZIQ/ELUAR_P/eluard0_1.txt,benign
http://halalreturns.com/index.php?option=com_content&view=article&id=87:zayan-takaful&catid=54:residential-insurance&Itemid=62&limitstart=4,defacement
mamajazz.org/pages/biobasie.html,benign
limasenior61.com/,benign
http://buzzfil.net/article/5673/non-classe/the-void-le-grand-parc-de-la-realite-augmentee-9.html?href=inner_website,benign
lib.uwo.ca/programs/companyinformationcanada/ccc-ogilvie.html,benign
http://thenextweb.com/apps/2015/05/11/you-can-now-pre-register-for-apps-on-the-google-play-store/gtm.js,benign
indeed.com/cmp/Desjardins-Group---Insurance,benign
suite101.com/news/wwe-money-in-the-bank-2010-results-jack-swagger-vs-rey-mysterio-a263189,benign
skillwho.com/lists/G/G0/65302/,benign
thepolandreport.com/,benign
enotes.com/topic/1968_Democratic_National_Convention,benign
http://www.farmaciaspengler.com.br/index.php?option=com_content&view=category&layout=blog&id=13&Itemid=17,defacement
melsy-team.com,phishing
losangeles.about.com/od/neighborhoods/a/burbank.htm,benign
http://raszputyincat.com/index.php?option=com_content&view=article&id=11:oliva&catid=3:nstenyek&Itemid=14,defacement
facebook.com/people/Corinna-Chiu/100000495906384,benign
firsatgarantidesizllerlle.com,phishing
icc-electricmi.com/,benign
search.espn.go.com/corey-crawford/,benign
http://www.ant-u.com/index.php?view=article&catid=25:the-project&id=12256:2012-10-24-10-48-15&tmpl=component&print=1&layout=default&page=&option=com_content,defacement
wilkinson-topley.rootsweb.ancestry.com/ALLEGHIST/a.htm,benign
people.famouswhy.com/doug_brochu/,benign
http://dxswang.com/index.html,defacement
lyricsmode.com/lyrics/u/unwritten_law/swan_song.html,benign
examiner.com/nba-draft-in-national/georgetown-hoyas-sophomore-hollis-thompson-declares-for-2011-draft,benign
ultimatereviews.co.uk/?p=4668,benign
mile.hop.ru,phishing
facebook.com/pages/Moonrise-Kingdom/149639808441745,benign
legacy.com/obituaries/bostonglobe/obituary.aspx?n=audrey-j-obrien&pid=130920137&fhid=4414,benign
ziraatbankinternetesubesi.com,phishing
findagrave.com/php/famous.php?page=state&globalSearchCriteria=&globalSearchType=&FSlastinitial=&FSstateid=832&FSctf=&firstName=&lastName=&FScemeteryid=&FScityid=&FScountryid=&FScountyid=&FSstartrow=81&FSbirthmonth=&FSbirthday=&FSbirthyear=&FSdeathmonth=&FSdeathday=&FSdeathyear=,benign
thestar.com/business/article/1012205--alliance-films-targeting-maple-pictures,benign
http://tanzaniawerkgroeptilburg.nl/en/component/mailto/index.html?tmpl=component&link=d2f5aef533f4b36ff36888af761d76bb26383815,defacement
cbc.ca/news/politics/story/2011/09/21/maria-mourani-bloc-quebecois-leadership-cp.html,benign
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/chevrolet/auto-masini-moto-ambarcatiuni/autoturisme/chevrolet,benign
math.uiowa.edu/,benign
http://www.cigabin.com/cigabin-in-nieuws/index.html,defacement
archive.org/stream/lifemarieantoin01yonggoog/lifemarieantoin01yonggoog_djvu.txt,benign
freepages.rootsweb.ancestry.com/~wakefield/royalty/index3.htm,benign
http://venturebeat.com/2015/04/07/google-faces-consumer-group-complaints-over-youtube-advertising-aimed-at-kids/,benign
http://grantland.com/hollywood-prospectus/hollywood-prospectus-podcast-the-jinx-community-kendrick-lamar-and-more/,benign
indeed.com/cmp/Rolf-C-Hagen,benign
forgottenfiberglass.com/?p=13007,benign
serialdrama.typepad.com/serial_drama/2011/08/the-weird-calm-after-the-storm.html,benign
aussietheatre.com.au/index.php?option=com_content&view=article&id=556:sad-passing-john-mccallum-dies&catid=44:general&Itemid=67,benign
jsjwilbur.blogspot.com/,benign
http://www.photoremote.de/templates/ja_purity/images/header/index.html,defacement
http://www.szabadmunkaero.hu/hirek/munkaerpiaci-hirek/291-toebb-munkahely-de-valtozatlanul-sok-allastalan.html,defacement
http://tobogo.net/cdsb/board.php?board=unfair&bm=view&no=65&category=&auth=&page=1&search=&keyword=&recom=,benign
tucsongrassroots.blogspot.com/2011/10/women-war-and-peace-new-five-part.html,benign
streetinsider.com/New+Coverage/Scotia+Capital+Starts+CAE+Inc.+%28CAE%29+at+Outperform/6899739.html,benign
classmates.com/directory/public/memberprofile/list.htm?regId=546665151,benign
fireflyonline.com/,benign
linkedin.com/pub/alfred-equitz/7/978/703,benign
http://eurokert.eu/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2V1cm9rZXJ0LmV1L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTg2OmZ1ZXZlc2l0ZXMtZ3llcHN6bnllZ2V6ZXMmSXRlbWlkPTE5Ng==,defacement
cedownloadmovies.com/,benign
vtliving.com/adventuresports/index.shtml,benign
amazon.com/s?ie=UTF8&rh=n%3A163856011%2Ck%3AGuitar%20solo&page=1,benign
commentarymagazine.com/2011/07/15/new-poll-shows-real-cause-of-the-israeli-palestinian-conflict/,benign
russbaker.com/,benign
youtube.com/watch?v=0K_j94eEjvA,benign
adey.org.uk/USAarrivals.htm,benign
kudzu.com/m/Kezr-20909666,benign
toysrus.com/product/index.jsp?productId=2439913,benign
mylife.com/c-810873695,benign
ottawa.darcymcgees.com/,benign
http://arstechnica.com/gaming/2015/05/invisible-inc-review-stylish-sneaking-with-some-tight-time-pressure/?comments=1,benign
en.wikipedia.org/wiki/Bruno_Albert_Forsterer,benign
http://www.eroscarboni.com/index.php?option=com_content&view=article&id=308:extraordinary-&catid=8:championship&Itemid=5,defacement
salon.com/2008/01/09/williams_3/,benign
http://torcache.net/torrent/A2FFB19F30FE7469C2B22F49AFD567A5A77FBAAA.torrent?title=[kickass.to]wwe.monday.night.raw.2015.03.09.hdtv.x264.ebi.sparrow,benign
togetherwecanfoundation.org/,benign
kffl.com/team/48/MLB,benign
educationisaright.ca/,benign
http://www.chromashop.fr/index.php/hikashop-menu-for-module-70/category/19-sport,defacement
lrrp.blogspot.com/2007_12_10_archive.html,benign
headstones.weebly.com/kadina.html,benign
thesaurus.com/browse/lousy,benign
sover.net/~spectrum/year/1996.html,benign
fitzmaurice.info/curran/ds_james.html,benign
http://home.comcast.net/~johnyantz2567/allegrowss.html,phishing
achievecard.com/,benign
thecanadianencyclopedia.com/PrinterFriendly.cfm?Params=U1ARTU0002054,benign
http://www.2ndtimedesigns.com/frontpage/firefighters-save-the-day,defacement
http://www.itstimetotalkday.org/sites/,phishing
jigsaw.com/Step_Baki_Kell_Bakk/contact_information.xhtml,benign
articles.sfgate.com/2003-02-15/bay-area/17475979_1_stacy-keach-successful-actor-james-keach,benign
websecure.eu,phishing
http://www.antonov-vrtec.si/novice/461-boinica-2-del,defacement
babyeinsteinexersaucer.org/,benign
sheetmusicplus.com/title/Golden-Years/17711554,benign
http://www.sweetwaterplantation.com/trophy-room/opening_day_2002.html,defacement
wn.com/Category:Wesleyan_University_alumni,benign
http://www.eexpress.com.vn/dao-tao/dao-tao-doanh-nghiep/tieng-anh-theo-chuyen-de.html,defacement
http://sfhhz.com/channels/195.html,defacement
yarmouthartsociety.com/,benign
http://2duwo.com/index.php/en/home,defacement
latimesblogs.latimes.com/dodgers/2010/09/james-loney-shows-the-value-of-consistency-as-dodgers-ride-matt-kemp-slam-to-7-6-win.html,benign
slotvent.com/a-don-bluth-film-produced-by-sullivan-studios-inc-and-amblin-entertainment-logos/,benign
http://www.bbs1wob.de/organisation/sekretariat.html,defacement
iocapecod.com/music/fishtank_ensemble_comes_to_truro,benign
http://distractify.com/post/related/id/551abd5d4a0c4b6b7b40cdf7/skip/20/limit/10/back/0,benign
usmarinesbirthplace.com/LeJEUNE.html,benign
eclathotels.com/taipei/,benign
vermillionandonenights.blogspot.com/2011/11/bluebird-photoplays.html,benign
privateschoolreview.com/news_archive.php?school_id=1396&page=2,benign
eventective.com/Canada/Quebec/Mont-Saint-Hilaire/,benign
the-construction.com/construction/Brazil/CONACOENGENHARIA-302248.html,benign
http://www.reing-infor.com.mx/index.php?view=article&catid=36:productos-reingenieria&id=68:sisadpe-servicios&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=68,defacement
sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/10/12/NSO41LDUP2.DTL,benign
britishcolumbia.com/general/details.asp?id=22,benign
roadsideamerica.com/hotels_motels/hotels/us-ca-lake-arrowhead.html,benign
tvguide.com/celebrities/wallace-beery/178696,benign
ronpaul.wikia.com/wiki/Oklahoma/Garvin_County,benign
pa-roots.com/armstrong/ffolder/becketinfo.html,benign
berkley-fishing.com/about/news/berkley-nanofil-winners-list-september-21st,benign
